movieId,mean_rating,std_rating,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,count_users,rated_by_group,rated_by_all_groups
3361,3.5952380952380953,0.9167748853869147,0,0,0,0,3,0,5,1,9,0,3,21,555,"555, 290"
3363,3.888888888888889,0.6253204306798564,0,0,0,0,0,0,5,6,9,4,3,27,555,"555, 346"
3387,3.2,1.0954451150103321,0,0,0,0,2,0,0,0,3,0,0,5,555,555
3388,2.3,0.9746794344808963,0,0,1,0,2,0,1,1,0,0,0,5,555,555
3392,2.5,1.2909944487358056,0,0,1,0,1,0,1,0,1,0,0,4,555,555
3394,2.357142857142857,0.8521681032463467,0,0,1,1,1,0,4,0,0,0,0,7,555,555
3395,3.0,0.0,0,0,0,0,0,0,2,0,0,0,0,2,555,555
3398,3.0,0.9128709291752769,0,0,1,0,1,0,4,2,2,0,0,10,555,555
3408,3.475609756097561,0.7327279467185888,0,0,0,1,2,2,10,9,13,3,1,41,555,"153, 156, 555, 286"
3412,3.375,0.9464847243000456,0,0,0,0,1,0,0,1,2,0,0,4,555,555
3442,1.0,,0,0,1,0,0,0,0,0,0,0,0,1,555,555
3444,3.0,1.0350983390135313,0,0,0,0,3,1,1,0,2,1,0,8,555,"555, 290"
3477,3.3125,1.19335960332883,0,0,0,1,0,1,3,1,0,0,2,8,555,555
3478,2.8333333333333335,0.5163977794943222,0,0,0,0,1,1,3,1,0,0,0,6,555,555
3480,4.0,0.0,0,0,0,0,0,0,0,0,2,0,0,2,555,555
3497,2.6666666666666665,0.5773502691896258,0,0,0,0,1,0,2,0,0,0,0,3,555,555
3498,4.166666666666667,0.408248290463863,0,0,0,0,0,0,0,0,5,0,1,6,555,555
3500,2.6666666666666665,0.5773502691896258,0,0,0,0,1,0,2,0,0,0,0,3,555,555
3505,4.2,0.8366600265340756,0,0,0,0,0,0,1,0,2,0,2,5,555,555
3524,2.875,1.1259916264596033,0,0,0,0,4,0,2,0,1,0,1,8,555,555
3525,2.9,1.6733200530681511,0,0,1,1,0,0,1,0,1,0,1,5,555,555
3526,3.75,0.8579691784155834,0,0,0,0,1,0,2,0,5,1,1,10,555,555
3534,3.2666666666666666,0.8837151016885368,0,0,0,0,2,2,5,1,3,1,1,15,555,555
3550,3.4,0.8944271909999159,0,0,0,0,1,0,1,0,3,0,0,5,555,555
3572,2.5,0.7071067811865476,0,0,0,0,1,0,1,0,0,0,0,2,555,555
3573,1.5,0.7071067811865476,0,0,1,0,1,0,0,0,0,0,0,2,555,555
3574,1.0,,0,0,1,0,0,0,0,0,0,0,0,1,555,555
3577,3.0,,0,0,0,0,0,0,1,0,0,0,0,1,555,555
3584,1.5,0.7071067811865476,0,0,1,0,1,0,0,0,0,0,0,2,555,555
3591,2.55,0.49721446300587663,0,0,0,0,4,1,5,0,0,0,0,10,555,555
3608,3.0833333333333335,1.0036697371030328,0,0,2,0,2,0,6,1,7,0,0,18,555,"555, 290"
3638,3.4,0.8280786712108251,0,0,0,0,1,1,7,1,2,2,1,15,555,555
3649,2.75,0.758287544405155,0,0,0,0,2,1,2,0,1,0,0,6,555,555
3660,2.0,1.4142135623730951,0,0,1,0,0,0,1,0,0,0,0,2,555,555
3661,3.0,,0,0,0,0,0,0,1,0,0,0,0,1,555,555
3662,3.0,0.0,0,0,0,0,0,0,2,0,0,0,0,2,555,555
3663,2.0,,0,0,0,0,1,0,0,0,0,0,0,1,555,555
3664,2.0,,0,0,0,0,1,0,0,0,0,0,0,1,555,555
3672,3.5,1.2909944487358056,0,0,0,0,1,0,1,0,1,0,1,4,555,555
3673,5.0,,0,0,0,0,0,0,0,0,0,0,1,1,555,555
3678,5.0,,0,0,0,0,0,0,0,0,0,0,1,1,555,555
3684,3.2,0.4472135954999579,0,0,0,0,0,0,4,0,1,0,0,5,555,555
3688,2.2142857142857144,1.409998311380279,0,0,2,1,2,0,1,0,0,0,1,7,555,555
3691,3.0,,0,0,0,0,0,0,1,0,0,0,0,1,555,555
3693,2.4166666666666665,0.9174239296348591,0,0,1,0,2,0,2,1,0,0,0,6,555,555
3694,2.0,1.4142135623730951,0,0,1,0,0,0,1,0,0,0,0,2,555,555
3695,2.0,1.4142135623730951,0,0,1,0,0,0,1,0,0,0,0,2,555,555
3697,2.769230769230769,0.806623224089801,0,0,1,0,2,3,3,3,1,0,0,13,555,555
3698,3.1818181818181817,1.0182320643136988,0,0,0,1,4,3,5,1,5,1,2,22,555,555
3701,3.0555555555555554,0.950146187582615,0,0,0,0,2,1,4,0,1,0,1,9,555,555
3704,3.2,0.8618916073713346,0,0,0,0,3,1,4,3,3,0,1,15,555,555
3705,2.4166666666666665,0.4915960401250875,0,0,0,0,3,1,2,0,0,0,0,6,555,555
3706,2.8333333333333335,1.4719601443879744,0,0,2,0,0,0,1,0,3,0,0,6,555,555
3707,2.5555555555555554,0.7264831572567788,0,0,1,0,2,0,6,0,0,0,0,9,555,555
3708,2.8125,0.7529703086538577,0,0,0,0,3,0,3,1,1,0,0,8,555,555
3715,2.75,1.7677669529663689,0,0,0,1,0,0,0,0,1,0,0,2,555,555
3741,4.0,0.7071067811865476,0,0,0,0,0,0,2,0,3,2,1,8,555,"156, 555, 290, 346"
3758,4.0,,0,0,0,0,0,0,0,0,1,0,0,1,555,555
3763,3.15,0.6687467549246293,0,0,0,0,1,0,7,0,1,1,0,10,555,555
3783,4.0,0.7071067811865476,0,0,0,0,0,0,1,0,3,0,1,5,555,555
3791,3.090909090909091,0.9170109546287278,0,0,1,0,0,2,4,0,4,0,0,11,555,555
3840,2.4,1.140175425099138,0,0,1,0,2,0,1,0,1,0,0,5,555,555
3844,3.3333333333333335,1.0801234497346435,0,0,0,0,1,1,1,1,1,0,1,6,555,555
3868,3.4482758620689653,0.9941330356701952,0,0,1,0,2,3,8,3,5,4,3,29,555,555
3917,3.0625,1.1160357137142674,0,0,1,0,1,0,2,2,1,1,0,8,555,555
3918,2.9,1.1401754250991378,0,0,1,0,0,0,2,1,1,0,0,5,555,555
3984,3.357142857142857,0.5693644036781929,0,0,0,0,0,1,7,2,3,1,0,14,555,555
4000,3.0,0.0,0,0,0,0,0,0,2,0,0,0,0,2,555,555
4002,4.055555555555555,0.7838233761296739,0,0,0,0,0,1,2,3,5,2,5,18,555,"232, 555"
4003,3.3333333333333335,0.5773502691896258,0,0,0,0,0,0,2,0,1,0,0,3,555,555
4007,3.923076923076923,0.5717718748968657,0,0,0,0,0,0,2,2,6,2,1,13,555,555
4008,3.7222222222222223,0.3632415786283894,0,0,0,0,0,0,1,3,5,0,0,9,555,555
4010,3.0833333333333335,0.6645800679125629,0,0,0,0,1,0,3,1,1,0,0,6,555,555
4012,2.6666666666666665,0.5773502691896258,0,0,0,0,1,0,2,0,0,0,0,3,555,555
4040,2.5454545454545454,0.9862693712811287,0,1,1,0,1,1,5,2,0,0,0,11,555,555
4041,3.590909090909091,1.2613124477737827,0,0,1,0,0,1,3,1,1,1,3,11,555,555
4042,3.375,0.47871355387816905,0,0,0,0,0,0,2,1,1,0,0,4,555,555
4043,3.5,0.7071067811865476,0,0,0,0,0,0,1,0,1,0,0,2,555,555
4047,3.8,0.8366600265340756,0,0,0,0,0,0,2,0,2,0,1,5,555,555
4080,3.25,0.3535533905932738,0,0,0,0,0,0,1,1,0,0,0,2,555,555
4081,1.8333333333333333,0.2886751345948129,0,0,0,1,2,0,0,0,0,0,0,3,555,555
4084,2.8666666666666667,0.875595035770913,0,0,1,0,3,2,4,2,3,0,0,15,555,555
4086,3.375,0.47871355387816905,0,0,0,0,0,0,2,1,1,0,0,4,555,555
6184,4.25,1.0606601717798212,0,0,0,0,0,0,0,1,0,0,1,2,555,555
